Date,SPY,QQQ,VNQ,REM,IEF,TLT,TIP,VGK,EWJ,SCZ,EEM,RWX,BIL,BWX,DBC,GLD
2014-01-08,183.52,86.913191,65.23,47.16,99.52,102.58,110.53,57.97,48.16,50.88,39.541479,40.4,91.56,28.66,24.9,118.12
2014-01-09,183.64,86.614589,65.23,46.92,99.78,103.18,110.95,58.02,48.0,51.0,39.332738,40.48,91.54,28.65,24.7,118.46
2014-01-10,184.14,86.893284,66.12,47.44,100.62,104.41,111.54,58.59,48.32,51.7,40.028541,40.77,91.56,28.9,24.86,120.26
2014-01-13,181.66,85.609294,65.68,47.6,100.91,104.93,111.59,58.11,47.92,51.35,39.551419,40.49,91.56,28.99,24.85,121.02
2014-01-14,183.72,87.2317,66.16,47.48,100.53,104.45,111.21,58.79,47.88,51.71,39.978841,40.66,91.56,28.945,24.85,119.89
2014-01-15,184.69,87.948346,66.66,47.56,100.44,104.34,111.11,59.02,48.24,51.8,39.968901,40.67,91.56,28.785,24.92,119.66
2014-01-16,184.39,87.98816,66.78,47.6,100.72,105.04,111.2,59.07,48.08,51.66,39.75022,40.61,91.56,28.855,24.88,119.79
2014-01-17,183.65,87.470582,66.39,47.64,100.96,105.48,111.41,58.69,48.2,51.57,39.551419,40.74,91.56,28.77,24.91,120.93
2014-01-21,184.18,88.137461,66.99,48.16,100.85,105.56,111.2,59.08,48.28,51.69,39.491779,40.87,91.56,28.785,24.97,119.7
2014-01-22,184.3,88.366389,67.28,48.52,100.57,105.3,111.01,59.09,48.4,51.79,40.018601,41.02,91.56,28.75,25.09,119.19
2014-01-23,182.79,88.067787,67.12,48.84,101.25,106.79,111.49,59.07,47.44,51.3,39.024597,40.6,91.56,29.07,25.07,121.79
2014-01-24,178.83,86.315986,66.27,48.52,101.66,107.48,111.81,57.19,46.72,50.01,38.010713,39.79,91.55,29.05,25.08,122.29
2014-01-27,178.01,85.50976,65.77,48.0,101.35,106.73,111.42,56.92,46.12,49.54,37.861612,39.64,91.56,29.03,24.91,120.96
2014-01-28,179.1,85.45004,66.32,48.24,101.5,106.99,111.64,57.46,46.52,50.31,38.100173,40.06,91.56,29.015,25.03,120.95
2014-01-29,177.28,84.544279,65.96,48.2,101.98,107.87,112.06,56.75,46.48,49.99,37.563411,39.63,91.56,29.04,25.01,122.47
2014-01-30,179.23,86.057198,66.96,48.4,101.88,107.56,111.99,56.91,46.52,50.3,37.871552,39.89,91.56,28.96,24.91,119.76
2014-01-31,178.18,85.848176,67.32,48.76,102.28,108.28,112.21,56.11,45.32,49.57,37.961013,39.48,91.54,29.0,24.88,120.09
2014-02-03,174.15,83.927168,66.25,48.4,102.66,109.32,112.87,55.01,44.4,48.6,36.867608,38.82,91.54,28.97,24.88,121.32
2014-02-04,175.36,84.514419,67.05,48.64,102.35,108.16,112.38,55.6,44.44,48.87,37.632991,39.28,91.56,28.995,25.07,120.99
2014-02-05,175.17,84.275537,66.91,49.0,101.98,107.16,111.89,55.79,44.52,48.9,37.493831,39.22,91.54,29.06,25.12,121.29
2014-02-06,177.48,85.340552,67.4,48.76,101.79,106.7,111.91,56.92,45.04,49.8,38.279094,39.76,91.56,29.055,25.22,121.24
2014-02-07,179.74,86.863424,67.91,49.24,102.06,106.79,112.23,57.65,45.76,50.37,38.507715,40.26,91.56,29.19,25.51,122.17
2014-02-10,180.01,87.390955,68.55,49.6,102.11,107.09,112.33,57.48,45.56,50.22,38.060413,40.03,91.54,29.16,25.37,122.92
2014-02-11,181.98,88.376343,68.82,49.64,101.66,106.47,111.97,58.4,46.2,50.94,38.895377,40.74,91.54,29.175,25.5,124.36
2014-02-12,182.16,88.555504,68.86,49.68,101.42,105.92,111.69,58.49,46.12,51.05,38.905317,40.67,91.54,29.04,25.55,124.43
2014-02-13,183.0,89.212429,69.12,50.12,101.9,106.52,112.07,58.88,45.72,51.16,38.945077,40.65,91.56,29.255,25.69,125.49
2014-02-14,184.01,89.381637,69.39,49.92,101.83,106.58,111.84,59.15,45.52,51.33,39.422199,40.8,91.56,29.315,25.78,127.15
2014-02-18,184.26,89.829541,69.73,50.52,102.08,106.82,112.05,59.55,46.52,51.83,39.054417,41.19,91.54,29.43,26.15,127.4
2014-02-19,183.05,89.212429,69.69,50.12,101.88,106.37,111.83,59.15,45.96,51.44,38.786036,41.13,91.56,29.315,26.22,126.29
2014-02-20,184.1,89.610566,69.54,49.96,101.77,106.11,111.49,59.52,45.68,51.67,38.925197,41.42,91.56,29.265,26.27,127.6
2014-02-21,183.96,89.481171,69.71,49.76,101.9,106.67,111.71,59.56,46.04,51.84,39.193578,41.34,91.54,29.345,26.2,127.58
2014-02-24,184.91,89.988795,69.88,50.04,101.8,106.4,111.69,60.07,46.56,52.35,39.213458,41.44,91.56,29.375,26.31,128.99
2014-02-25,184.84,89.889261,70.11,50.16,102.15,107.35,112.12,59.95,46.4,52.24,38.746276,41.34,91.54,29.455,26.19,129.21
2014-02-26,184.85,89.789727,70.27,50.44,102.45,107.92,112.38,59.71,46.2,52.03,38.776096,41.19,91.54,29.41,26.12,128.11
2014-02-27,185.87,90.392519,70.08,50.6,102.57,108.51,112.54,59.98,46.2,52.27,39.511659,41.27,91.54,29.52,26.04,128.2
2014-02-28,186.3,90.292572,70.75,50.84,102.47,108.57,112.7,60.23,46.44,52.74,39.243278,41.48,91.56,29.615,26.13,127.62
2014-03-03,184.98,89.622923,70.77,51.04,102.81,109.03,113.22,58.69,45.36,51.55,38.547475,41.04,91.56,29.57,26.49,130.29
2014-03-04,187.58,90.762325,71.79,51.32,102.02,107.39,112.49,59.89,46.52,52.61,39.203518,41.7,91.54,29.53,26.39,128.68
2014-03-05,187.61,91.042178,71.7,51.48,102.13,107.62,112.65,59.88,46.0,52.55,39.233338,41.57,91.56,29.57,26.17,128.89
2014-03-06,188.21,90.932236,71.1,51.12,101.69,106.56,112.37,60.5,46.88,53.22,39.78004,41.9,91.56,29.615,26.41,130.17
2014-03-07,188.26,90.482472,70.33,50.4,101.25,105.89,112.13,60.09,46.56,53.07,39.283038,41.86,91.56,29.595,26.29,129.09
2014-03-10,188.21,90.552435,69.96,50.48,101.36,106.04,112.18,59.66,46.36,52.75,39.014657,41.49,91.54,29.595,26.07,129.13
2014-03-11,187.23,90.192624,70.4,50.4,101.46,106.32,112.15,59.35,45.88,52.37,38.577295,41.19,91.54,29.55,26.08,129.86
2014-03-12,187.28,90.512456,70.61,51.0,101.86,107.06,112.39,59.2,45.44,52.02,38.656816,40.97,91.54,29.585,26.01,131.76
2014-03-13,185.18,89.233128,70.28,51.32,102.46,108.5,112.85,57.91,44.68,51.23,37.961013,40.45,91.54,29.705,25.89,132.21
2014-03-14,184.66,88.623448,70.46,51.24,102.47,108.52,112.83,58.0,44.16,51.05,38.169754,40.48,91.54,29.765,26.03,133.1
2014-03-17,186.33,89.403039,70.61,51.28,102.06,107.71,112.57,58.78,44.64,51.63,38.636935,40.87,91.54,29.815,25.74,131.64
2014-03-18,187.66,90.502461,70.82,51.6,102.31,108.1,112.79,59.26,44.6,52.04,39.173698,41.07,91.54,29.84,25.87,130.62
2014-03-19,186.66,89.992729,69.48,50.8,101.36,107.26,111.75,58.4,44.36,51.5,38.338734,40.61,91.54,29.46,25.86,128.09
2014-03-20,187.75,90.242598,69.6,50.76,101.38,107.07,111.4,58.46,43.72,51.11,38.507715,40.11,91.54,29.425,25.74,127.86
2014-03-21,186.19,88.94328,70.27,51.4,101.57,108.23,111.82,58.23,43.52,50.79,38.746276,39.92,91.54,29.56,25.76,128.43
2014-03-24,185.4,88.183679,69.78,50.9996,101.61,109.0,111.96,58.31,43.68,50.93,39.123997,40.05,91.56,29.655,25.75,126.18
2014-03-25,186.31,88.473527,69.96,48.72,101.55,108.59,111.93,58.15,43.88,51.29,39.571299,40.45,91.56,29.64,25.92,126.41
2014-03-26,184.97,87.324131,69.17,48.36,101.98,109.44,112.32,58.05,44.2,51.33,39.66076,40.25,91.54,29.705,25.9,125.41
2014-03-27,184.58,86.824393,69.61,48.36,102.08,109.99,112.35,58.21,44.84,51.63,40.177642,40.65,91.56,29.71,26.13,124.59
2014-03-28,185.5,87.024288,70.03,48.6,101.72,109.37,112.08,58.6,45.32,51.88,40.495723,41.05,91.54,29.665,26.14,124.56
2014-03-31,187.04,87.633968,70.62,49.04,101.73,109.1,112.1,58.95,45.32,52.2,40.744224,41.17,91.54,29.69,26.13,123.61
2014-04-01,188.27,89.15317,70.94,49.32,101.33,107.89,111.71,59.43,45.44,52.68,41.241226,41.26,91.54,29.635,25.8,123.39
2014-04-02,188.86,89.403039,71.0,49.2,100.89,107.27,111.46,59.39,45.84,52.74,41.320746,41.58,91.54,29.48,25.74,124.32
2014-04-03,188.6,88.673422,70.85,48.96,100.96,107.74,111.59,59.31,45.6,52.5,41.161706,41.43,91.56,29.365,25.95,123.92
2014-04-04,186.38,86.284677,71.09,49.0,101.58,108.46,112.1,59.07,45.4,52.25,41.042425,41.4,91.56,29.56,26.07,125.57
2014-04-07,184.34,85.505086,71.32,48.96,101.82,109.11,112.27,58.81,44.96,52.03,41.211406,41.59,91.54,29.67,26.01,124.91
2014-04-08,185.13,86.294672,71.76,48.96,101.96,109.37,112.33,58.99,44.0,51.63,41.708408,41.7,91.54,29.82,26.31,126.09
2014-04-09,187.15,87.74391,71.58,49.16,101.93,108.83,112.41,59.72,44.64,52.52,42.026489,42.18,91.54,29.915,26.38,126.32
2014-04-10,183.17,85.045328,70.9,48.96,102.36,109.84,112.84,58.65,43.36,51.54,41.579187,41.7,91.54,30.015,26.39,127.0
2014-04-11,181.48,84.055848,70.47,48.88,102.57,110.73,113.09,58.21,43.2,51.04,41.579187,41.63,91.54,30.005,26.27,126.93
2014-04-14,182.94,84.735491,70.89,48.84,102.41,110.44,112.87,58.46,43.8,50.83,41.489727,41.79,91.54,29.96,26.51,127.85
2014-04-15,184.24,84.995354,71.73,48.92,102.53,111.13,113.15,58.21,43.76,50.63,40.863504,41.79,91.54,29.93,26.53,125.49
2014-04-16,186.14,86.134756,72.19,49.04,102.37,111.27,113.22,58.88,44.6,51.32,41.390327,42.16,91.54,29.94,26.58,125.54
2014-04-17,186.39,86.174735,71.77,49.0,101.79,110.05,113.08,59.24,44.72,51.8,41.758108,42.35,91.56,29.84,26.64,124.75
2014-04-21,187.04,86.784414,72.18,49.24,101.77,109.96,113.08,59.39,44.72,51.83,41.499667,42.23,91.52,29.765,26.55,124.24
2014-04-22,187.89,87.494042,72.34,49.48,101.73,110.33,113.08,59.77,44.4,52.04,41.390327,42.48,91.52,29.76,26.54,123.78
2014-04-23,187.44,86.714451,72.05,49.48,101.99,110.96,113.43,59.58,44.52,51.95,41.092125,42.32,91.52,29.76,26.52,123.76
2014-04-24,187.81,87.55401,72.35,49.56,101.96,111.17,113.5,59.65,44.36,51.91,41.112005,42.46,91.52,29.785,26.68,124.56
2014-04-25,186.29,86.129758,72.07,49.6,102.1,111.33,113.55,59.39,44.08,51.69,40.575243,42.25,91.53,29.845,26.57,125.43
2014-04-28,186.88,86.444593,72.63,49.8,101.95,110.79,113.21,59.53,44.32,51.72,40.774044,42.41,91.54,29.83,26.48,124.88
2014-04-29,187.7,87.114241,72.68,49.24,102.04,110.64,113.14,60.02,44.44,51.85,41.161706,42.65,91.54,29.805,26.55,124.86
2014-04-30,188.43,87.34412,72.94,49.88,102.31,111.1,113.58,60.51,44.32,52.02,41.082185,42.71,91.54,29.94,26.41,124.22
2014-05-01,188.29,87.613979,73.25,50.04,102.41,112.02,113.73,60.57,44.88,52.2,41.131886,42.75,91.52,29.96,26.21,123.8
2014-05-02,188.06,87.454063,73.23,49.76,102.56,112.71,114.03,60.43,44.8,52.34,41.360506,42.7,91.52,30.02,26.28,125.06
2014-05-05,188.44,87.893832,73.38,49.92,102.5,112.03,113.79,60.38,44.68,52.31,41.131886,42.65,91.54,30.025,26.22,126.22
2014-05-06,186.81,86.764425,73.12,49.6,102.62,112.48,113.74,60.29,44.56,52.38,41.320746,42.83,91.52,30.15,26.24,125.98
2014-05-07,187.89,86.514556,74.0,50.04,102.7,112.08,113.82,60.47,44.36,52.23,41.539427,43.18,91.52,30.15,26.31,124.17
2014-05-08,187.7,86.434598,74.17,49.52,102.81,111.6,113.98,60.51,44.2,52.09,41.440027,43.23,91.52,30.16,26.23,124.17
2014-05-09,188.0,86.75443,74.23,49.48,102.732,111.24,113.88,60.26,44.56,52.03,41.380387,43.37,91.52,30.005,26.1,124.1
2014-05-12,189.81,88.16369,74.45,49.56,102.46,110.79,113.6,60.78,44.6,52.35,42.066249,43.59,91.52,29.97,26.16,124.94
2014-05-13,189.96,88.233653,73.97,49.52,102.86,111.75,113.89,60.64,45.2,52.31,42.22529,43.68,91.54,29.91,26.28,124.6
2014-05-14,189.04,87.7639,74.0,49.76,103.33,112.96,114.54,60.56,44.96,51.95,42.523491,43.79,91.54,30.025,26.4,125.81
2014-05-15,187.4,87.094252,73.96,49.68,103.7,113.86,115.07,60.3,44.52,51.37,42.12589,43.72,91.54,30.06,26.24,124.77
2014-05-16,188.11,87.663952,74.65,49.8,103.48,113.54,114.95,60.34,44.6,51.11,42.672592,43.88,91.54,30.065,26.27,124.5
2014-05-19,188.7,88.293622,74.34,50.12,103.35,112.7,114.61,60.34,44.68,51.04,42.682532,43.87,91.54,30.05,26.25,124.58
2014-05-20,187.55,87.963795,74.11,49.88,103.65,112.95,114.83,60.03,44.16,50.76,42.33463,43.46,91.52,29.985,26.3,124.69
2014-05-21,189.13,88.793359,73.63,50.0,103.49,112.26,114.76,60.48,44.68,51.15,42.662652,43.65,91.52,29.995,26.35,124.39
2014-05-22,189.6,89.183154,73.49,50.16,103.38,112.1,114.94,60.41,45.12,51.37,42.960853,43.69,91.54,29.95,26.37,124.68
2014-05-23,190.38,89.832813,74.14,50.44,103.59,112.7,115.21,60.42,45.56,51.59,42.881333,43.95,91.54,29.96,26.43,124.51
2014-05-27,191.57,90.96222,74.67,50.84,103.62,113.36,115.28,60.91,45.92,52.21,42.513551,44.03,91.52,29.985,26.21,121.85
2014-05-28,191.38,90.662377,74.2,50.72,104.19,114.76,115.91,60.66,45.72,52.21,42.762052,43.8,91.54,29.975,26.22,121.2
2014-05-29,192.4,91.252068,74.35,50.72,104.06,114.15,115.87,60.94,46.24,52.56,42.881333,44.03,91.52,29.975,26.22,120.94
2014-05-30,192.63,91.252068,74.69,51.04,103.98,114.1,115.59,60.98,46.32,52.61,42.29487,44.15,91.54,29.955,26.03,120.43
2014-06-02,192.91,91.17211,74.92,50.88,103.33,112.96,114.47,60.94,46.88,52.85,42.424091,44.32,91.52,29.825,26.0,119.7
2014-06-03,192.81,91.132131,74.88,50.52,102.81,111.57,113.8,60.76,46.8,52.55,42.662652,44.29,91.52,29.805,25.98,120.01
2014-06-04,193.19,91.461957,75.03,50.6,102.73,111.54,113.5,60.7,47.12,52.74,42.424091,44.16,91.52,29.765,25.91,119.76
2014-06-05,194.46,92.251543,76.41,51.16,102.88,111.59,113.77,61.26,47.24,53.1,42.871393,44.34,91.52,29.9,25.94,120.66
2014-06-06,195.41,92.731291,76.09,51.48,102.8,111.59,113.79,61.72,47.24,53.58,43.298814,44.74,91.52,30.025,26.05,120.61
2014-06-09,195.57,92.691312,75.17,51.48,102.65,111.43,113.78,61.58,47.2,53.52,43.457855,44.54,91.54,29.965,26.16,120.65
2014-06-10,195.59,92.841233,74.61,51.24,102.47,111.02,113.59,61.54,46.8,53.29,43.686476,44.45,91.54,29.87,26.09,121.39
2014-06-11,194.92,92.811249,74.41,51.0,102.61,111.22,113.7,61.14,46.92,52.91,43.537375,44.22,91.52,29.895,26.02,121.41
2014-06-12,193.54,92.011669,74.22,51.0,103.01,112.21,114.04,61.1,47.08,53.01,43.328634,44.1,91.52,29.94,26.39,122.64
2014-06-13,194.16,92.261537,74.41,51.28,102.81,112.15,113.85,61.01,47.32,52.88,43.348514,43.93,91.52,29.93,26.39,122.96
2014-06-16,194.29,92.341495,74.03,51.2,102.81,112.43,113.96,61.05,47.32,52.79,43.149714,43.73,91.54,29.97,26.47,122.42
2014-06-17,194.83,92.401464,74.22,50.88,102.38,111.54,113.8,61.05,47.24,52.69,43.159654,43.78,91.52,29.86,26.5,122.28
2014-06-18,196.26,92.931186,74.74,51.12,102.92,112.4,114.36,61.57,47.88,53.28,43.636776,44.12,91.54,30.04,26.61,122.67
2014-06-19,196.48,92.871217,75.36,51.36,102.66,110.96,114.2,61.65,48.72,53.45,43.388275,44.26,91.54,30.0425,26.87,126.94
2014-06-20,195.94,92.701306,75.62,51.36,102.78,111.8,114.62,61.54,48.76,53.45,43.298814,43.83,91.54,30.065,26.92,126.5
2014-06-23,195.88,92.741285,75.31,51.28,102.71,111.45,114.52,61.43,48.36,53.34,43.209354,43.59,91.54,30.095,26.82,126.85
2014-06-24,194.71,92.641338,74.67,49.92,103.13,112.58,115.04,59.98,48.36,52.95,43.189474,43.51,91.54,30.105,26.85,126.98
2014-06-25,195.58,93.241023,74.55,50.0,103.23,112.87,115.09,59.83,48.2,52.42,42.940973,43.8,91.52,30.225,26.9,126.99
2014-06-26,195.45,93.290997,74.45,50.48,103.5,113.41,115.31,59.8,48.04,52.59,42.990673,44.07,91.52,30.25,26.79,126.73
2014-06-27,195.79,93.680792,75.02,50.52,103.5,113.24,115.32,59.95,47.92,52.58,43.090073,44.3,91.54,30.345,26.74,126.66
2014-06-30,195.72,93.850703,74.84,50.56,103.58,113.52,115.36,59.95,48.16,52.92,42.970793,44.24,91.52,30.395,26.58,128.04
2014-07-01,197.06,94.910146,75.24,50.24,103.05,112.28,114.56,60.44,49.0,53.38,43.378335,44.49,91.54,30.365,26.5,127.7
2014-07-02,197.22,95.050073,75.05,50.16,102.63,111.08,114.02,60.5,48.88,53.48,43.636776,44.52,91.54,30.245,26.45,127.7
2014-07-03,198.25,95.599784,74.63,49.76,102.42,110.68,114.11,60.81,48.64,53.66,43.865397,44.43,91.52,30.215,26.4,127.0
2014-07-07,197.51,95.349915,74.85,49.6,102.67,111.49,114.33,60.17,48.36,53.22,43.865397,44.22,91.54,30.2,26.19,127.02
2014-07-08,196.28,94.240498,75.07,49.96,103.14,112.74,114.7,59.29,48.2,52.68,43.666596,43.82,91.54,30.235,26.12,127.07
2014-07-09,197.12,94.920141,75.19,50.0,103.16,112.83,114.98,59.5,48.52,52.71,43.915097,44.21,91.52,30.285,25.94,127.84
2014-07-10,196.35,94.610304,75.53,50.12,103.38,112.86,115.12,58.78,47.68,52.05,43.676536,44.24,91.52,30.255,25.98,128.54
2014-07-11,196.6,95.199994,75.54,50.16,103.55,113.58,115.29,58.77,47.76,52.04,43.626836,44.22,91.52,30.3175,25.75,128.78
2014-07-14,197.6,95.799679,75.91,50.32,103.32,113.09,115.06,59.18,48.32,52.39,43.964797,44.4,91.52,30.315,25.85,125.72
2014-07-15,197.23,95.469852,75.96,50.28,103.23,112.86,114.81,58.93,48.48,52.22,43.934977,44.38,91.5,30.23,25.61,124.53
2014-07-16,197.96,95.849653,76.2,50.16,103.38,113.46,114.78,59.43,48.56,52.5,44.044317,44.71,91.52,30.22,25.65,124.97
2014-07-17,195.71,94.580319,75.81,50.04,103.98,114.89,115.5,58.52,48.24,52.03,43.219294,44.33,91.52,30.295,25.71,127.07
2014-07-18,197.74,96.059542,76.56,50.28,103.77,114.52,115.28,58.97,48.48,52.32,43.875337,44.74,91.5,30.315,25.54,126.13
2014-07-21,197.34,95.929611,76.28,50.4,103.8,115.09,115.49,58.68,48.4,52.12,44.044317,44.64,91.52,30.31,25.66,126.34
2014-07-22,198.2,96.579269,76.52,50.6,103.93,115.33,115.39,58.99,48.56,52.26,44.451859,44.82,91.5,30.25,25.55,125.74
2014-07-23,198.64,97.16896,76.66,50.64,103.92,115.18,115.38,59.08,48.6,52.5,44.491619,45.0,91.52,30.29,25.62,125.62
2014-07-24,198.65,97.079007,76.56,50.52,103.5,114.32,115.17,59.33,48.36,52.47,44.69042,44.92,91.52,30.23,25.59,124.35
2014-07-25,197.74,96.659227,76.03,50.52,103.9,115.67,115.67,58.93,48.52,52.38,44.511499,44.55,91.52,30.21,25.69,125.79
2014-07-28,197.8,96.709201,76.56,50.6,103.78,115.51,115.54,58.82,48.8,52.34,44.81964,44.62,91.52,30.2,25.64,125.58
2014-07-29,196.93,96.549285,76.2,50.48,103.92,115.93,115.71,58.66,48.68,52.16,44.551259,44.57,91.52,30.17,25.56,125.2
2014-07-30,196.98,96.929086,76.03,49.88,103.19,114.32,114.95,58.51,48.72,52.08,44.332578,44.56,91.52,29.98,25.45,124.83
2014-07-31,193.09,94.980109,74.9,49.44,103.16,113.98,114.91,57.34,48.0,51.17,43.557255,43.98,91.5,29.95,25.3,123.39
2014-08-01,192.48,94.610304,74.72,49.56,103.57,114.56,114.99,56.86,47.96,50.8,43.785876,43.87,91.52,30.005,25.12,124.39
2014-08-04,193.88,95.269957,75.24,49.52,103.63,114.26,114.82,57.22,48.04,50.95,44.203358,44.03,91.52,30.065,25.31,123.99
2014-08-05,192.01,94.550335,74.47,49.64,103.68,114.63,114.95,56.49,47.28,50.17,43.527435,43.64,91.5,29.945,25.19,123.87
2014-08-06,192.07,94.470377,74.44,49.92,103.77,114.7,114.96,56.4,47.04,49.95,43.229234,43.3,91.5,30.035,25.35,125.67
2014-08-07,190.99,94.180529,74.48,50.16,104.24,115.77,115.46,55.79,46.88,49.61,43.060253,43.1,91.5,30.01,25.4,126.18
2014-08-08,193.24,94.850178,74.92,50.4,104.15,115.52,115.36,56.29,46.96,49.95,43.447915,43.34,91.5,30.12,25.28,126.19
2014-08-11,193.8,95.419878,75.39,50.56,104.1,115.51,115.37,56.4,47.4,50.34,44.004557,43.81,91.5,30.105,25.32,125.96
2014-08-12,193.54,95.349915,75.27,50.4,103.95,114.76,115.02,56.39,47.32,50.45,44.054257,43.79,91.5,30.085,25.16,125.99
2014-08-13,194.89,96.379374,76.36,50.44,104.29,115.51,115.35,56.61,47.72,50.56,44.292818,44.13,91.52,30.1,25.14,126.2
2014-08-14,195.76,96.879112,76.31,50.56,104.5,116.44,115.47,56.95,47.8,50.79,44.362399,44.44,91.5,30.165,24.84,126.31
2014-08-15,195.71,97.318881,76.23,51.04,104.92,117.71,115.75,56.91,47.88,50.94,44.243118,44.6,91.52,30.285,24.94,125.48
2014-08-18,197.32,98.098471,76.98,51.0,104.59,116.54,115.3,57.35,48.04,51.29,44.67054,44.83,91.5,30.19,24.73,124.96
2014-08-19,198.39,98.648183,77.14,51.0,104.48,116.18,115.09,57.44,48.08,51.45,44.879281,45.03,91.52,30.08,24.78,124.68
2014-08-20,198.92,98.668172,77.49,51.08,104.17,115.99,114.75,57.21,47.8,51.15,44.78982,44.75,91.52,29.935,24.85,124.22
2014-08-21,199.5,98.848078,77.37,51.36,104.39,116.64,114.97,57.56,48.04,51.35,44.600959,44.9,91.52,29.965,24.91,122.88
2014-08-22,199.19,98.988004,76.75,51.12,104.4,117.29,114.92,57.24,47.68,51.16,44.481679,44.82,91.52,29.98,24.87,123.19
2014-08-25,200.2,99.33782,76.58,51.2,104.48,117.73,115.06,57.85,47.84,51.44,44.8097,45.0,91.52,29.975,24.91,122.74
2014-08-26,200.33,99.457757,76.73,51.4,104.46,117.35,115.0,57.93,47.6,51.43,45.078081,44.94,91.52,29.945,24.92,123.35
2014-08-27,200.25,99.477747,76.78,51.44,104.75,118.35,115.18,58.14,47.4,51.72,45.306702,45.08,91.5,30.07,24.96,123.33
2014-08-28,200.14,99.33782,76.77,51.4,104.89,118.97,115.36,57.75,47.28,51.32,44.859401,44.85,91.52,30.115,24.98,124.0
2014-08-29,200.71,99.717621,77.18,51.56,104.9,119.05,115.25,57.78,47.2,51.27,44.78982,44.73,91.52,30.02,25.03,123.86
2014-09-02,200.61,100.007469,77.19,51.48,104.05,116.73,114.44,57.71,47.68,51.25,44.72024,44.61,91.5,29.75,24.67,121.65
2014-09-03,200.5,99.427773,77.39,51.4,104.2,117.38,114.65,58.23,47.72,51.35,45.306702,45.06,91.52,29.815,24.77,122.15
2014-09-04,200.22,99.327826,77.1,51.12,103.83,115.95,114.22,57.9,47.56,51.04,45.187422,44.72,91.5,29.57,24.67,121.48
2014-09-05,201.11,99.857547,77.92,51.6,103.86,115.73,114.1,58.04,47.36,51.06,45.575083,44.8,91.52,29.595,24.63,122.06
2014-09-08,200.59,100.027458,77.84,51.52,103.75,115.78,113.82,57.23,47.32,50.52,45.038321,44.3,91.5,29.4,24.51,120.73
2014-09-09,199.32,99.207889,77.36,51.2,103.51,115.69,113.49,57.21,46.92,50.29,44.481679,43.93,91.5,29.32,24.31,120.87
2014-09-10,200.07,100.007469,76.14,50.8,103.25,114.96,113.06,57.45,47.44,50.4,44.292818,43.95,91.52,29.22,24.14,120.26
2014-09-11,200.3,99.957495,76.2,51.08,103.12,114.58,113.11,57.2,47.32,50.08,43.994617,43.62,91.5,29.13,24.02,119.47
2014-09-12,199.12,99.437768,73.86,49.96,102.73,113.38,112.66,57.22,47.16,49.99,43.527435,43.48,91.5,29.1,23.83,118.38
2014-09-15,199.02,98.458282,73.49,49.8,102.92,113.55,112.79,57.19,47.2,49.87,43.308754,43.11,91.5,29.095,23.86,118.64
2014-09-16,200.52,99.317831,74.19,50.0,102.89,113.09,112.76,57.4,47.28,49.99,43.875337,43.05,91.5,29.155,24.08,118.83
2014-09-17,200.75,99.487742,74.2,49.92,102.63,112.8,112.0,57.15,46.88,49.65,43.467795,42.78,91.5,28.995,23.98,117.54
2014-09-18,201.82,100.227353,73.55,49.52,102.56,113.16,111.71,57.67,47.16,49.91,43.527435,42.98,91.52,28.99,23.75,117.78
2014-09-19,200.7,99.907521,73.64,49.68,102.95,114.6,112.04,57.44,47.24,49.76,43.199414,42.47,91.52,28.96,23.68,117.09
2014-09-22,199.15,99.007994,73.06,49.32,103.17,114.74,111.96,57.23,47.2,49.59,42.543371,42.33,91.52,28.995,23.48,116.85
2014-09-23,198.01,98.738135,72.53,49.16,103.39,115.45,112.38,56.48,47.12,49.25,42.30481,42.04,91.52,29.0,23.48,117.6
2014-09-24,199.57,99.777589,71.67,47.88,103.1,114.81,112.28,56.45,47.4,49.37,42.911153,42.21,91.52,28.945,23.58,117.05
2014-09-25,196.33,97.698681,71.35,47.88,103.6,116.17,112.69,55.52,47.28,48.74,41.976789,41.55,91.52,28.92,23.53,117.39
2014-09-26,197.9,98.758125,72.31,47.92,103.38,116.0,112.11,55.73,47.64,48.9,42.16565,41.915,91.52,28.805,23.49,117.06
2014-09-29,197.49,98.628193,72.21,47.76,103.71,116.93,112.19,55.31,47.36,48.63,41.310806,41.49,91.5,28.775,23.63,117.03
2014-09-30,197.02,98.76812,71.85,47.16,103.62,116.27,112.07,55.22,47.08,48.5,41.310806,41.41,91.52,28.685,23.22,116.21
2014-10-01,194.37,97.16896,71.91,47.48,104.3,118.23,112.87,54.62,46.32,47.89,40.465903,41.1,91.52,28.755,23.14,116.77
2014-10-02,194.42,97.138975,71.79,47.24,103.99,117.2,112.59,53.98,45.44,47.44,40.684584,40.83,91.52,28.82,23.05,116.74
2014-10-03,196.52,98.128456,72.24,47.4,103.96,117.7,112.41,53.76,46.0,47.55,41.032485,40.8,91.48,28.525,22.83,114.61
